audio_id,filepath,embedding_row,status
libri100_01230,./data/audio_clean/libri100_01230.wav,2278,ok
libri100_01693,./data/audio_clean/libri100_01693.wav,2279,ok
libri100_00905,./data/audio_clean/libri100_00905.wav,2280,ok
libri360_01108,./data/audio_clean/libri360_01108.wav,2281,ok
libri360_00510,./data/audio_clean/libri360_00510.wav,2282,ok
libri100_02434,./data/audio_clean/libri100_02434.wav,2283,ok
libri360_01251,./data/audio_clean/libri360_01251.wav,2284,ok
libri100_01313,./data/audio_clean/libri100_01313.wav,2285,ok
libri100_01306,./data/audio_clean/libri100_01306.wav,2286,ok
libri100_02674,./data/audio_clean/libri100_02674.wav,2287,ok
libri360_01122,./data/audio_clean/libri360_01122.wav,2288,ok
libri360_00666,./data/audio_clean/libri360_00666.wav,2289,ok
libri360_01561,./data/audio_clean/libri360_01561.wav,2290,ok
libri100_00231,./data/audio_clean/libri100_00231.wav,2291,ok
libri360_01905,./data/audio_clean/libri360_01905.wav,2292,ok
libri360_00195,./data/audio_clean/libri360_00195.wav,2293,ok
libri100_00959,./data/audio_clean/libri100_00959.wav,2294,ok
libri360_01439,./data/audio_clean/libri360_01439.wav,2295,ok
libri360_01825,./data/audio_clean/libri360_01825.wav,2296,ok
libri360_00016,./data/audio_clean/libri360_00016.wav,2297,ok
libri100_01002,./data/audio_clean/libri100_01002.wav,2298,ok
libri100_02695,./data/audio_clean/libri100_02695.wav,2299,ok
libri360_01995,./data/audio_clean/libri360_01995.wav,2300,ok
libri100_00137,./data/audio_clean/libri100_00137.wav,2301,ok
libri100_00413,./data/audio_clean/libri100_00413.wav,2302,ok
libri100_02918,./data/audio_clean/libri100_02918.wav,2303,ok
libri100_00844,./data/audio_clean/libri100_00844.wav,2304,ok
libri360_00917,./data/audio_clean/libri360_00917.wav,2305,ok
libri360_00685,./data/audio_clean/libri360_00685.wav,2306,ok
libri100_01717,./data/audio_clean/libri100_01717.wav,2307,ok
libri100_00131,./data/audio_clean/libri100_00131.wav,2308,ok
libri100_00462,./data/audio_clean/libri100_00462.wav,2309,ok
libri360_01787,./data/audio_clean/libri360_01787.wav,2310,ok
libri100_01129,./data/audio_clean/libri100_01129.wav,2311,ok
libri100_00635,./data/audio_clean/libri100_00635.wav,2312,ok
libri360_01023,./data/audio_clean/libri360_01023.wav,2313,ok
libri100_01886,./data/audio_clean/libri100_01886.wav,2314,ok
libri360_01869,./data/audio_clean/libri360_01869.wav,2315,ok
libri360_01216,./data/audio_clean/libri360_01216.wav,2316,ok
libri100_01553,./data/audio_clean/libri100_01553.wav,2317,ok
libri100_02178,./data/audio_clean/libri100_02178.wav,2318,ok
libri360_00950,./data/audio_clean/libri360_00950.wav,2319,ok
libri360_00749,./data/audio_clean/libri360_00749.wav,2320,ok
libri360_01225,./data/audio_clean/libri360_01225.wav,2321,ok
libri100_02480,./data/audio_clean/libri100_02480.wav,2322,ok
libri100_00093,./data/audio_clean/libri100_00093.wav,2323,ok
libri100_00014,./data/audio_clean/libri100_00014.wav,2324,ok
libri360_01999,./data/audio_clean/libri360_01999.wav,2325,ok
libri100_00521,./data/audio_clean/libri100_00521.wav,2326,ok
libri360_01670,./data/audio_clean/libri360_01670.wav,2327,ok
libri360_00760,./data/audio_clean/libri360_00760.wav,2328,ok
libri100_02200,./data/audio_clean/libri100_02200.wav,2329,ok
libri100_00731,./data/audio_clean/libri100_00731.wav,2330,ok
libri100_00485,./data/audio_clean/libri100_00485.wav,2331,ok
libri100_01424,./data/audio_clean/libri100_01424.wav,2332,ok
libri100_00544,./data/audio_clean/libri100_00544.wav,2333,ok
libri100_02208,./data/audio_clean/libri100_02208.wav,2334,ok
libri360_01199,./data/audio_clean/libri360_01199.wav,2335,ok
libri100_01538,./data/audio_clean/libri100_01538.wav,2336,ok
libri100_01546,./data/audio_clean/libri100_01546.wav,2337,ok
libri360_00093,./data/audio_clean/libri360_00093.wav,2338,ok
libri360_00982,./data/audio_clean/libri360_00982.wav,2339,ok
libri360_00592,./data/audio_clean/libri360_00592.wav,2340,ok
libri360_01538,./data/audio_clean/libri360_01538.wav,2341,ok
libri100_00554,./data/audio_clean/libri100_00554.wav,2342,ok
libri360_00988,./data/audio_clean/libri360_00988.wav,2343,ok
libri360_00266,./data/audio_clean/libri360_00266.wav,2344,ok
libri360_00099,./data/audio_clean/libri360_00099.wav,2345,ok
libri100_02594,./data/audio_clean/libri100_02594.wav,2346,ok
libri100_01933,./data/audio_clean/libri100_01933.wav,2347,ok
libri100_00282,./data/audio_clean/libri100_00282.wav,2348,ok
libri100_00246,./data/audio_clean/libri100_00246.wav,2349,ok
libri360_01029,./data/audio_clean/libri360_01029.wav,2350,ok
libri100_00261,./data/audio_clean/libri100_00261.wav,2351,ok
libri100_02821,./data/audio_clean/libri100_02821.wav,2352,ok
libri360_01974,./data/audio_clean/libri360_01974.wav,2353,ok
libri360_00217,./data/audio_clean/libri360_00217.wav,2354,ok
libri100_00299,./data/audio_clean/libri100_00299.wav,2355,ok
libri100_00892,./data/audio_clean/libri100_00892.wav,2356,ok
libri100_00012,./data/audio_clean/libri100_00012.wav,2357,ok
libri360_01549,./data/audio_clean/libri360_01549.wav,2358,ok
libri360_00384,./data/audio_clean/libri360_00384.wav,2359,ok
libri360_00931,./data/audio_clean/libri360_00931.wav,2360,ok
libri100_01262,./data/audio_clean/libri100_01262.wav,2361,ok
libri100_01893,./data/audio_clean/libri100_01893.wav,2362,ok
libri360_00425,./data/audio_clean/libri360_00425.wav,2363,ok
libri360_01142,./data/audio_clean/libri360_01142.wav,2364,ok
libri360_00343,./data/audio_clean/libri360_00343.wav,2365,ok
libri360_00309,./data/audio_clean/libri360_00309.wav,2366,ok
libri360_00873,./data/audio_clean/libri360_00873.wav,2367,ok
libri360_01880,./data/audio_clean/libri360_01880.wav,2368,ok
libri100_00540,./data/audio_clean/libri100_00540.wav,2369,ok
libri100_02752,./data/audio_clean/libri100_02752.wav,2370,ok
libri100_00227,./data/audio_clean/libri100_00227.wav,2371,ok
libri100_01824,./data/audio_clean/libri100_01824.wav,2372,ok
libri360_01495,./data/audio_clean/libri360_01495.wav,2373,ok
libri360_01278,./data/audio_clean/libri360_01278.wav,2374,ok
libri360_00071,./data/audio_clean/libri360_00071.wav,2375,ok
libri100_00841,./data/audio_clean/libri100_00841.wav,2376,ok
libri100_00476,./data/audio_clean/libri100_00476.wav,2377,ok
libri360_00957,./data/audio_clean/libri360_00957.wav,2378,ok
libri360_01853,./data/audio_clean/libri360_01853.wav,2379,ok
libri100_02450,./data/audio_clean/libri100_02450.wav,2380,ok
libri360_00860,./data/audio_clean/libri360_00860.wav,2381,ok
libri100_00613,./data/audio_clean/libri100_00613.wav,2382,ok
libri360_00237,./data/audio_clean/libri360_00237.wav,2383,ok
libri360_00801,./data/audio_clean/libri360_00801.wav,2384,ok
libri100_00828,./data/audio_clean/libri100_00828.wav,2385,ok
libri360_01171,./data/audio_clean/libri360_01171.wav,2386,ok
libri100_02243,./data/audio_clean/libri100_02243.wav,2387,ok
libri100_00252,./data/audio_clean/libri100_00252.wav,2388,ok
libri100_00459,./data/audio_clean/libri100_00459.wav,2389,ok
libri100_02310,./data/audio_clean/libri100_02310.wav,2390,ok
libri100_00319,./data/audio_clean/libri100_00319.wav,2391,ok
libri100_01481,./data/audio_clean/libri100_01481.wav,2392,ok
libri100_02163,./data/audio_clean/libri100_02163.wav,2393,ok
libri360_00260,./data/audio_clean/libri360_00260.wav,2394,ok
libri360_00347,./data/audio_clean/libri360_00347.wav,2395,ok
libri100_00335,./data/audio_clean/libri100_00335.wav,2396,ok
libri100_01013,./data/audio_clean/libri100_01013.wav,2397,ok
libri100_00894,./data/audio_clean/libri100_00894.wav,2398,ok
libri360_01157,./data/audio_clean/libri360_01157.wav,2399,ok
libri100_01928,./data/audio_clean/libri100_01928.wav,2400,ok
libri360_01477,./data/audio_clean/libri360_01477.wav,2401,ok
libri360_00600,./data/audio_clean/libri360_00600.wav,2402,ok
libri100_01530,./data/audio_clean/libri100_01530.wav,2403,ok
libri360_01285,./data/audio_clean/libri360_01285.wav,2404,ok
libri100_00627,./data/audio_clean/libri100_00627.wav,2405,ok
libri100_01958,./data/audio_clean/libri100_01958.wav,2406,ok
libri100_00547,./data/audio_clean/libri100_00547.wav,2407,ok
libri360_01727,./data/audio_clean/libri360_01727.wav,2408,ok
libri100_00904,./data/audio_clean/libri100_00904.wav,2409,ok
libri360_00924,./data/audio_clean/libri360_00924.wav,2410,ok
libri360_01699,./data/audio_clean/libri360_01699.wav,2411,ok
libri360_01748,./data/audio_clean/libri360_01748.wav,2412,ok
libri360_01714,./data/audio_clean/libri360_01714.wav,2413,ok
libri360_00895,./data/audio_clean/libri360_00895.wav,2414,ok
libri100_02453,./data/audio_clean/libri100_02453.wav,2415,ok
libri100_02716,./data/audio_clean/libri100_02716.wav,2416,ok
libri100_01256,./data/audio_clean/libri100_01256.wav,2417,ok
libri100_01906,./data/audio_clean/libri100_01906.wav,2418,ok
libri100_00484,./data/audio_clean/libri100_00484.wav,2419,ok
libri360_01399,./data/audio_clean/libri360_01399.wav,2420,ok
libri360_01084,./data/audio_clean/libri360_01084.wav,2421,ok
libri100_01472,./data/audio_clean/libri100_01472.wav,2422,ok
libri360_01649,./data/audio_clean/libri360_01649.wav,2423,ok
libri100_00046,./data/audio_clean/libri100_00046.wav,2424,ok
libri100_02346,./data/audio_clean/libri100_02346.wav,2425,ok
libri360_01227,./data/audio_clean/libri360_01227.wav,2426,ok
libri100_01236,./data/audio_clean/libri100_01236.wav,2427,ok
libri360_00255,./data/audio_clean/libri360_00255.wav,2428,ok
libri100_01093,./data/audio_clean/libri100_01093.wav,2429,ok
libri100_01829,./data/audio_clean/libri100_01829.wav,2430,ok
libri100_00964,./data/audio_clean/libri100_00964.wav,2431,ok
libri360_01548,./data/audio_clean/libri360_01548.wav,2432,ok
libri100_01068,./data/audio_clean/libri100_01068.wav,2433,ok
libri100_00027,./data/audio_clean/libri100_00027.wav,2434,ok
libri100_02717,./data/audio_clean/libri100_02717.wav,2435,ok
libri100_01325,./data/audio_clean/libri100_01325.wav,2436,ok
libri360_01500,./data/audio_clean/libri360_01500.wav,2437,ok
libri100_00575,./data/audio_clean/libri100_00575.wav,2438,ok
libri360_01655,./data/audio_clean/libri360_01655.wav,2439,ok
libri100_00390,./data/audio_clean/libri100_00390.wav,2440,ok
libri360_00507,./data/audio_clean/libri360_00507.wav,2441,ok
libri360_01956,./data/audio_clean/libri360_01956.wav,2442,ok
libri360_00226,./data/audio_clean/libri360_00226.wav,2443,ok
libri360_00062,./data/audio_clean/libri360_00062.wav,2444,ok
libri360_01750,./data/audio_clean/libri360_01750.wav,2445,ok
libri100_01660,./data/audio_clean/libri100_01660.wav,2446,ok
libri100_00718,./data/audio_clean/libri100_00718.wav,2447,ok
libri100_00791,./data/audio_clean/libri100_00791.wav,2448,ok
libri100_02325,./data/audio_clean/libri100_02325.wav,2449,ok
libri360_01185,./data/audio_clean/libri360_01185.wav,2450,ok
libri100_01380,./data/audio_clean/libri100_01380.wav,2451,ok
libri360_00831,./data/audio_clean/libri360_00831.wav,2452,ok
libri100_02891,./data/audio_clean/libri100_02891.wav,2453,ok
libri100_01053,./data/audio_clean/libri100_01053.wav,2454,ok
libri100_01879,./data/audio_clean/libri100_01879.wav,2455,ok
libri360_00012,./data/audio_clean/libri360_00012.wav,2456,ok
libri100_01354,./data/audio_clean/libri100_01354.wav,2457,ok
libri100_00461,./data/audio_clean/libri100_00461.wav,2458,ok
libri100_00789,./data/audio_clean/libri100_00789.wav,2459,ok
libri360_00128,./data/audio_clean/libri360_00128.wav,2460,ok
libri100_01917,./data/audio_clean/libri100_01917.wav,2461,ok
libri360_01814,./data/audio_clean/libri360_01814.wav,2462,ok
libri100_00549,./data/audio_clean/libri100_00549.wav,2463,ok
libri100_02849,./data/audio_clean/libri100_02849.wav,2464,ok
libri100_02600,./data/audio_clean/libri100_02600.wav,2465,ok
libri360_01472,./data/audio_clean/libri360_01472.wav,2466,ok
libri100_01861,./data/audio_clean/libri100_01861.wav,2467,ok
libri360_01212,./data/audio_clean/libri360_01212.wav,2468,ok
libri100_01372,./data/audio_clean/libri100_01372.wav,2469,ok
libri360_01257,./data/audio_clean/libri360_01257.wav,2470,ok
libri100_02948,./data/audio_clean/libri100_02948.wav,2471,ok
libri100_02326,./data/audio_clean/libri100_02326.wav,2472,ok
libri100_02556,./data/audio_clean/libri100_02556.wav,2473,ok
libri100_00037,./data/audio_clean/libri100_00037.wav,2474,ok
libri100_00153,./data/audio_clean/libri100_00153.wav,2475,ok
libri360_00404,./data/audio_clean/libri360_00404.wav,2476,ok
libri360_01136,./data/audio_clean/libri360_01136.wav,2477,ok
libri100_02029,./data/audio_clean/libri100_02029.wav,2478,ok
libri360_00419,./data/audio_clean/libri360_00419.wav,2479,ok
libri100_00148,./data/audio_clean/libri100_00148.wav,2480,ok
libri100_00720,./data/audio_clean/libri100_00720.wav,2481,ok
libri100_01711,./data/audio_clean/libri100_01711.wav,2482,ok
libri360_00019,./data/audio_clean/libri360_00019.wav,2483,ok
libri360_00791,./data/audio_clean/libri360_00791.wav,2484,ok
libri100_02191,./data/audio_clean/libri100_02191.wav,2485,ok
libri360_00974,./data/audio_clean/libri360_00974.wav,2486,ok
libri360_01195,./data/audio_clean/libri360_01195.wav,2487,ok
libri100_00366,./data/audio_clean/libri100_00366.wav,2488,ok
libri100_00242,./data/audio_clean/libri100_00242.wav,2489,ok
libri100_02879,./data/audio_clean/libri100_02879.wav,2490,ok
libri360_01284,./data/audio_clean/libri360_01284.wav,2491,ok
libri100_01176,./data/audio_clean/libri100_01176.wav,2492,ok
libri100_00816,./data/audio_clean/libri100_00816.wav,2493,ok
libri360_01703,./data/audio_clean/libri360_01703.wav,2494,ok
libri360_00291,./data/audio_clean/libri360_00291.wav,2495,ok
libri100_01666,./data/audio_clean/libri100_01666.wav,2496,ok
libri100_00646,./data/audio_clean/libri100_00646.wav,2497,ok
libri100_02254,./data/audio_clean/libri100_02254.wav,2498,ok
libri360_00091,./data/audio_clean/libri360_00091.wav,2499,ok
libri100_02901,./data/audio_clean/libri100_02901.wav,2500,ok
libri360_01010,./data/audio_clean/libri360_01010.wav,2501,ok
libri100_01934,./data/audio_clean/libri100_01934.wav,2502,ok
libri360_01431,./data/audio_clean/libri360_01431.wav,2503,ok
libri100_01692,./data/audio_clean/libri100_01692.wav,2504,ok
libri360_01728,./data/audio_clean/libri360_01728.wav,2505,ok
libri360_00484,./data/audio_clean/libri360_00484.wav,2506,ok
libri100_00953,./data/audio_clean/libri100_00953.wav,2507,ok
libri360_00844,./data/audio_clean/libri360_00844.wav,2508,ok
libri360_00993,./data/audio_clean/libri360_00993.wav,2509,ok
libri360_00524,./data/audio_clean/libri360_00524.wav,2510,ok
libri100_00993,./data/audio_clean/libri100_00993.wav,2511,ok
libri100_00980,./data/audio_clean/libri100_00980.wav,2512,ok
libri100_02403,./data/audio_clean/libri100_02403.wav,2513,ok
libri360_00764,./data/audio_clean/libri360_00764.wav,2514,ok
libri100_00447,./data/audio_clean/libri100_00447.wav,2515,ok
libri360_00442,./data/audio_clean/libri360_00442.wav,2516,ok
libri100_01112,./data/audio_clean/libri100_01112.wav,2517,ok
libri100_02302,./data/audio_clean/libri100_02302.wav,2518,ok
libri100_01110,./data/audio_clean/libri100_01110.wav,2519,ok
libri100_02206,./data/audio_clean/libri100_02206.wav,2520,ok
libri360_01939,./data/audio_clean/libri360_01939.wav,2521,ok
libri360_01668,./data/audio_clean/libri360_01668.wav,2522,ok
libri100_01962,./data/audio_clean/libri100_01962.wav,2523,ok
libri100_01050,./data/audio_clean/libri100_01050.wav,2524,ok
libri360_00327,./data/audio_clean/libri360_00327.wav,2525,ok
libri100_01418,./data/audio_clean/libri100_01418.wav,2526,ok
libri100_02800,./data/audio_clean/libri100_02800.wav,2527,ok
libri360_01983,./data/audio_clean/libri360_01983.wav,2528,ok
libri360_01813,./data/audio_clean/libri360_01813.wav,2529,ok
libri100_02861,./data/audio_clean/libri100_02861.wav,2530,ok
libri360_00359,./data/audio_clean/libri360_00359.wav,2531,ok
libri360_00463,./data/audio_clean/libri360_00463.wav,2532,ok
libri360_00832,./data/audio_clean/libri360_00832.wav,2533,ok
libri100_02990,./data/audio_clean/libri100_02990.wav,2534,ok
libri360_01250,./data/audio_clean/libri360_01250.wav,2535,ok
libri360_00076,./data/audio_clean/libri360_00076.wav,2536,ok
libri360_00560,./data/audio_clean/libri360_00560.wav,2537,ok
libri100_01120,./data/audio_clean/libri100_01120.wav,2538,ok
libri100_02295,./data/audio_clean/libri100_02295.wav,2539,ok
libri100_01428,./data/audio_clean/libri100_01428.wav,2540,ok
libri100_01965,./data/audio_clean/libri100_01965.wav,2541,ok
libri100_02828,./data/audio_clean/libri100_02828.wav,2542,ok
libri100_02002,./data/audio_clean/libri100_02002.wav,2543,ok
libri360_01491,./data/audio_clean/libri360_01491.wav,2544,ok
libri100_01183,./data/audio_clean/libri100_01183.wav,2545,ok
libri100_01219,./data/audio_clean/libri100_01219.wav,2546,ok
libri100_00921,./data/audio_clean/libri100_00921.wav,2547,ok
libri360_01255,./data/audio_clean/libri360_01255.wav,2548,ok
libri360_00253,./data/audio_clean/libri360_00253.wav,2549,ok
libri100_01142,./data/audio_clean/libri100_01142.wav,2550,ok
libri100_01009,./data/audio_clean/libri100_01009.wav,2551,ok
libri100_00787,./data/audio_clean/libri100_00787.wav,2552,ok
libri360_00216,./data/audio_clean/libri360_00216.wav,2553,ok
libri360_01341,./data/audio_clean/libri360_01341.wav,2554,ok
libri100_01082,./data/audio_clean/libri100_01082.wav,2555,ok
libri100_01451,./data/audio_clean/libri100_01451.wav,2556,ok
libri100_02237,./data/audio_clean/libri100_02237.wav,2557,ok
libri100_01402,./data/audio_clean/libri100_01402.wav,2558,ok
libri100_02183,./data/audio_clean/libri100_02183.wav,2559,ok
libri360_01365,./data/audio_clean/libri360_01365.wav,2560,ok
libri360_01345,./data/audio_clean/libri360_01345.wav,2561,ok
libri100_01285,./data/audio_clean/libri100_01285.wav,2562,ok
libri360_01434,./data/audio_clean/libri360_01434.wav,2563,ok
libri360_01898,./data/audio_clean/libri360_01898.wav,2564,ok
libri360_01478,./data/audio_clean/libri360_01478.wav,2565,ok
libri360_01762,./data/audio_clean/libri360_01762.wav,2566,ok
libri360_00534,./data/audio_clean/libri360_00534.wav,2567,ok
libri100_00849,./data/audio_clean/libri100_00849.wav,2568,ok
libri100_02124,./data/audio_clean/libri100_02124.wav,2569,ok
libri100_00565,./data/audio_clean/libri100_00565.wav,2570,ok
libri100_00255,./data/audio_clean/libri100_00255.wav,2571,ok
libri360_00813,./data/audio_clean/libri360_00813.wav,2572,ok
libri100_02504,./data/audio_clean/libri100_02504.wav,2573,ok
libri360_00864,./data/audio_clean/libri360_00864.wav,2574,ok
libri100_01680,./data/audio_clean/libri100_01680.wav,2575,ok
libri360_00877,./data/audio_clean/libri360_00877.wav,2576,ok
libri100_01691,./data/audio_clean/libri100_01691.wav,2577,ok
libri100_00620,./data/audio_clean/libri100_00620.wav,2578,ok
libri100_01715,./data/audio_clean/libri100_01715.wav,2579,ok
libri100_01284,./data/audio_clean/libri100_01284.wav,2580,ok
libri360_01480,./data/audio_clean/libri360_01480.wav,2581,ok
libri100_00781,./data/audio_clean/libri100_00781.wav,2582,ok
libri360_00697,./data/audio_clean/libri360_00697.wav,2583,ok
libri100_02345,./data/audio_clean/libri100_02345.wav,2584,ok
libri100_00129,./data/audio_clean/libri100_00129.wav,2585,ok
libri100_00992,./data/audio_clean/libri100_00992.wav,2586,ok
libri100_00605,./data/audio_clean/libri100_00605.wav,2587,ok
libri360_00430,./data/audio_clean/libri360_00430.wav,2588,ok
libri360_01838,./data/audio_clean/libri360_01838.wav,2589,ok
libri360_01163,./data/audio_clean/libri360_01163.wav,2590,ok
libri100_02147,./data/audio_clean/libri100_02147.wav,2591,ok
libri100_00698,./data/audio_clean/libri100_00698.wav,2592,ok
libri100_01967,./data/audio_clean/libri100_01967.wav,2593,ok
libri100_02614,./data/audio_clean/libri100_02614.wav,2594,ok
libri360_01868,./data/audio_clean/libri360_01868.wav,2595,ok
libri100_00932,./data/audio_clean/libri100_00932.wav,2596,ok
libri100_02365,./data/audio_clean/libri100_02365.wav,2597,ok
libri100_02369,./data/audio_clean/libri100_02369.wav,2598,ok
libri100_01087,./data/audio_clean/libri100_01087.wav,2599,ok
libri100_01943,./data/audio_clean/libri100_01943.wav,2600,ok
libri360_00348,./data/audio_clean/libri360_00348.wav,2601,ok
libri360_00119,./data/audio_clean/libri360_00119.wav,2602,ok
libri360_01909,./data/audio_clean/libri360_01909.wav,2603,ok
libri100_01260,./data/audio_clean/libri100_01260.wav,2604,ok
libri360_01129,./data/audio_clean/libri360_01129.wav,2605,ok
libri100_02766,./data/audio_clean/libri100_02766.wav,2606,ok
libri100_00448,./data/audio_clean/libri100_00448.wav,2607,ok
libri100_01356,./data/audio_clean/libri100_01356.wav,2608,ok
libri100_01508,./data/audio_clean/libri100_01508.wav,2609,ok
libri100_00068,./data/audio_clean/libri100_00068.wav,2610,ok
libri100_01945,./data/audio_clean/libri100_01945.wav,2611,ok
libri100_01227,./data/audio_clean/libri100_01227.wav,2612,ok
libri100_02305,./data/audio_clean/libri100_02305.wav,2613,ok
libri360_01996,./data/audio_clean/libri360_01996.wav,2614,ok
libri100_02180,./data/audio_clean/libri100_02180.wav,2615,ok
libri100_02087,./data/audio_clean/libri100_02087.wav,2616,ok
libri100_02077,./data/audio_clean/libri100_02077.wav,2617,ok
libri100_01377,./data/audio_clean/libri100_01377.wav,2618,ok
libri360_00669,./data/audio_clean/libri360_00669.wav,2619,ok
libri360_00953,./data/audio_clean/libri360_00953.wav,2620,ok
libri360_01709,./data/audio_clean/libri360_01709.wav,2621,ok
libri100_01609,./data/audio_clean/libri100_01609.wav,2622,ok
libri360_01237,./data/audio_clean/libri360_01237.wav,2623,ok
libri360_01609,./data/audio_clean/libri360_01609.wav,2624,ok
libri360_01301,./data/audio_clean/libri360_01301.wav,2625,ok
libri360_00911,./data/audio_clean/libri360_00911.wav,2626,ok
libri360_00793,./data/audio_clean/libri360_00793.wav,2627,ok
libri100_02992,./data/audio_clean/libri100_02992.wav,2628,ok
libri360_00918,./data/audio_clean/libri360_00918.wav,2629,ok
libri100_00610,./data/audio_clean/libri100_00610.wav,2630,ok
libri360_00947,./data/audio_clean/libri360_00947.wav,2631,ok
libri100_02127,./data/audio_clean/libri100_02127.wav,2632,ok
libri100_01940,./data/audio_clean/libri100_01940.wav,2633,ok
libri360_00379,./data/audio_clean/libri360_00379.wav,2634,ok
libri360_01719,./data/audio_clean/libri360_01719.wav,2635,ok
libri360_01848,./data/audio_clean/libri360_01848.wav,2636,ok
libri100_02678,./data/audio_clean/libri100_02678.wav,2637,ok
libri100_00164,./data/audio_clean/libri100_00164.wav,2638,ok
libri100_02048,./data/audio_clean/libri100_02048.wav,2639,ok
libri100_01644,./data/audio_clean/libri100_01644.wav,2640,ok
libri100_02085,./data/audio_clean/libri100_02085.wav,2641,ok
libri100_02960,./data/audio_clean/libri100_02960.wav,2642,ok
libri360_00944,./data/audio_clean/libri360_00944.wav,2643,ok
libri360_01061,./data/audio_clean/libri360_01061.wav,2644,ok
libri100_01497,./data/audio_clean/libri100_01497.wav,2645,ok
libri360_01852,./data/audio_clean/libri360_01852.wav,2646,ok
libri100_02972,./data/audio_clean/libri100_02972.wav,2647,ok
libri100_01528,./data/audio_clean/libri100_01528.wav,2648,ok
libri100_01613,./data/audio_clean/libri100_01613.wav,2649,ok
libri360_01105,./data/audio_clean/libri360_01105.wav,2650,ok
libri100_00527,./data/audio_clean/libri100_00527.wav,2651,ok
libri100_00486,./data/audio_clean/libri100_00486.wav,2652,ok
libri100_02502,./data/audio_clean/libri100_02502.wav,2653,ok
libri360_01337,./data/audio_clean/libri360_01337.wav,2654,ok
libri360_00762,./data/audio_clean/libri360_00762.wav,2655,ok
libri100_02863,./data/audio_clean/libri100_02863.wav,2656,ok
libri100_01844,./data/audio_clean/libri100_01844.wav,2657,ok
libri100_02065,./data/audio_clean/libri100_02065.wav,2658,ok
libri360_01596,./data/audio_clean/libri360_01596.wav,2659,ok
libri360_00643,./data/audio_clean/libri360_00643.wav,2660,ok
libri100_01182,./data/audio_clean/libri100_01182.wav,2661,ok
libri360_01653,./data/audio_clean/libri360_01653.wav,2662,ok
libri100_01484,./data/audio_clean/libri100_01484.wav,2663,ok
libri100_00797,./data/audio_clean/libri100_00797.wav,2664,ok
libri100_02301,./data/audio_clean/libri100_02301.wav,2665,ok
libri100_02335,./data/audio_clean/libri100_02335.wav,2666,ok
libri100_00209,./data/audio_clean/libri100_00209.wav,2667,ok
libri360_00387,./data/audio_clean/libri360_00387.wav,2668,ok
libri360_00792,./data/audio_clean/libri360_00792.wav,2669,ok
libri360_00616,./data/audio_clean/libri360_00616.wav,2670,ok
libri100_01651,./data/audio_clean/libri100_01651.wav,2671,ok
libri360_00835,./data/audio_clean/libri360_00835.wav,2672,ok
libri360_00830,./data/audio_clean/libri360_00830.wav,2673,ok
libri100_00548,./data/audio_clean/libri100_00548.wav,2674,ok
libri100_01765,./data/audio_clean/libri100_01765.wav,2675,ok
libri100_00440,./data/audio_clean/libri100_00440.wav,2676,ok
libri360_00926,./data/audio_clean/libri360_00926.wav,2677,ok
libri360_01348,./data/audio_clean/libri360_01348.wav,2678,ok
libri360_01904,./data/audio_clean/libri360_01904.wav,2679,ok
libri100_01927,./data/audio_clean/libri100_01927.wav,2680,ok
libri100_02679,./data/audio_clean/libri100_02679.wav,2681,ok
libri100_02447,./data/audio_clean/libri100_02447.wav,2682,ok
libri100_02027,./data/audio_clean/libri100_02027.wav,2683,ok
libri100_01152,./data/audio_clean/libri100_01152.wav,2684,ok
libri100_02722,./data/audio_clean/libri100_02722.wav,2685,ok
libri100_00199,./data/audio_clean/libri100_00199.wav,2686,ok
libri360_00053,./data/audio_clean/libri360_00053.wav,2687,ok
libri100_02389,./data/audio_clean/libri100_02389.wav,2688,ok
libri360_00498,./data/audio_clean/libri360_00498.wav,2689,ok
libri360_00979,./data/audio_clean/libri360_00979.wav,2690,ok
libri360_00070,./data/audio_clean/libri360_00070.wav,2691,ok
libri360_00624,./data/audio_clean/libri360_00624.wav,2692,ok
libri100_01610,./data/audio_clean/libri100_01610.wav,2693,ok
libri100_00368,./data/audio_clean/libri100_00368.wav,2694,ok
libri360_01875,./data/audio_clean/libri360_01875.wav,2695,ok
libri100_02968,./data/audio_clean/libri100_02968.wav,2696,ok
libri360_01442,./data/audio_clean/libri360_01442.wav,2697,ok
libri100_02042,./data/audio_clean/libri100_02042.wav,2698,ok
libri360_01220,./data/audio_clean/libri360_01220.wav,2699,ok
libri100_02108,./data/audio_clean/libri100_02108.wav,2700,ok
libri100_02040,./data/audio_clean/libri100_02040.wav,2701,ok
libri100_00652,./data/audio_clean/libri100_00652.wav,2702,ok
libri360_00742,./data/audio_clean/libri360_00742.wav,2703,ok
libri100_02740,./data/audio_clean/libri100_02740.wav,2704,ok
libri100_02366,./data/audio_clean/libri100_02366.wav,2705,ok
libri360_01384,./data/audio_clean/libri360_01384.wav,2706,ok
libri100_00654,./data/audio_clean/libri100_00654.wav,2707,ok
libri100_01016,./data/audio_clean/libri100_01016.wav,2708,ok
libri100_01712,./data/audio_clean/libri100_01712.wav,2709,ok
libri360_01828,./data/audio_clean/libri360_01828.wav,2710,ok
libri100_01573,./data/audio_clean/libri100_01573.wav,2711,ok
libri100_01188,./data/audio_clean/libri100_01188.wav,2712,ok
libri360_01103,./data/audio_clean/libri360_01103.wav,2713,ok
