audio_file,audio_path,query_text,chunk_id,doc_title,match_score,source_audio
libri100_02609.wav,./data/audio_clean/libri100_02609.wav,THEIR TREATIES OF LIMITATION WOULDN'T HAVE LET THEM GET INTO THE PLASMOID PIE UNTIL THE OTHERS HAD BEEN AT IT A DECADE OR SO THEY WOULD HAVE BEEN QUITE EAGER THERE WAS A LITTLE PAUSE THEN TRIGGER SAID LORDY,doc00520_chunk012,Alfred the Great,0.1111,librispeech_train.100
libri360_01567.wav,./data/audio_clean/libri360_01567.wav,EDISON'S PHILOSOPHIC VIEW OF AFFAIRS IS GIVEN IN THE FOLLOWING ANECDOTE FROM MISTER MALLORY,doc00297_chunk002,Atomic orbital,0.0556,librispeech_train.360
libri360_01081.wav,./data/audio_clean/libri360_01081.wav,AND MADE A LARGE RING ROUND THE OLD HELL SHAFT AND APPOINTED MEN TO KEEP IT BESIDES SUCH VOLUNTEERS AS WERE ACCEPTED TO WORK ONLY SISSY AND RACHAEL WERE AT FIRST PERMITTED WITHIN THIS RING BUT LATER IN THE DAY WHEN THE MESSAGE BROUGHT AN EXPRESS FROM COKETOWN,doc00121_chunk006,Alfred Hitchcock,0.1111,librispeech_train.360
libri360_00778.wav,./data/audio_clean/libri360_00778.wav,THEY WERE PERFECTLY FRIENDLY NOW WE'VE SCARED THEM BUT IT WAS NO USE GRUMBLING AND TERRY REFUSED TO ADMIT ANY MISTAKE NONSENSE HE SAID THEY EXPECTED IT WOMEN LIKE TO BE RUN AFTER,doc00374_chunk006,Ambrose,0.0526,librispeech_train.360
libri100_02091.wav,./data/audio_clean/libri100_02091.wav,A COUNCIL WAS HELD AND IT WAS DECIDED THAT WE MUST DESERT THEM ON THE ISLAND TO THE HUGE GLEE I MUST SAY OF BEN GUNN AND WITH THE STRONG APPROVAL OF GRAY WE LEFT A GOOD STOCK OF POWDER AND SHOT THE BULK OF THE SALT GOAT,doc00284_chunk020,Athena,0.0526,librispeech_train.100
libri360_01391.wav,./data/audio_clean/libri360_01391.wav,STARTING ALONG BRISKLY JUST AS IF HE WAS GOING TO HURRY RIGHT HOME AND BEGIN WORK THAT VERY INSTANT BUT HALF AN HOUR LATER WHEN MISTER SKUNK HAPPENED TO PASS THE HOME OF MISTER CHIPMUNK THERE SAT MISTER RABBIT WITH HIS ARMS FOLDED,doc00509_chunk015,Andrew Jackson,0.0526,librispeech_train.360
libri100_02380.wav,./data/audio_clean/libri100_02380.wav,WHAT HIS OBJECT CAN BE IN ACTING THUS IN CONCEALING HIMSELF AFTER RENDERING US SO MANY SERVICES I CANNOT UNDERSTAND BUT HIS SERVICES ARE NOT THE LESS REAL,doc00140_chunk024,Andy Warhol,0.1111,librispeech_train.100
libri100_02421.wav,./data/audio_clean/libri100_02421.wav,IS THAT YOUR OPINION PENCROFT ASKED THE ENGINEER QUITE MY OPINION AND BEFORE HUNTING THEM MERCILESSLY YOU WOULD NOT WAIT UNTIL THEY HAD COMMITTED SOME FRESH ACT OF HOSTILITY AGAINST US,doc00454_chunk002,April 13,0.0526,librispeech_train.100
libri100_01216.wav,./data/audio_clean/libri100_01216.wav,SOCIAL CHANGES ARE CONSTANTLY CAUSING AGENTS TO SHIFT FROM LOWER TO HIGHER USES AS POPULATION GROWS AND GROUPS ABOUT NEW INDUSTRIES FARM LAND IS USED FOR RESIDENCE LOTS,doc00104_chunk004,Atlas (disambiguation),0.0526,librispeech_train.100
libri360_00983.wav,./data/audio_clean/libri360_00983.wav,NOW THE LAST TIE BETWEEN US AUNT DRUSILLA IS DEAD JUDE SEIZED HER HAND AND KISSED IT THERE IS A STRONGER ONE LEFT HE SAID I'LL NEVER CARE ABOUT MY DOCTRINES OR MY RELIGION ANY MORE LET THEM GO,doc00362_chunk009,Andes,0.1111,librispeech_train.360
libri100_02713.wav,./data/audio_clean/libri100_02713.wav,I SEE YOU'VE BEEN ELECTED PRESIDENT OF YOUR CLASS I'M GLAD THE BOYS AREN'T DOWN ON YOU BUT WHILE THE MOST POPULAR MAN IN HIS CLASS ISN'T ALWAYS A FAILURE IN BUSINESS BEING AS POPULAR AS THAT TAKES UP A HEAP OF TIME,doc00243_chunk007,Azerbaijani Armed Forces,0.0526,librispeech_train.100
libri100_01476.wav,./data/audio_clean/libri100_01476.wav,JANE WILSON THINKS YOUR VISITS TO THE OLD HALL BUT ANOTHER PROOF OF HER DEPRAVITY CONFOUND JANE WILSON AND ELIZA MILLWARD IS QUITE GRIEVED ABOUT YOU I HOPE SHE IS,doc00096_chunk010,Art,0.0526,librispeech_train.100
libri100_00505.wav,./data/audio_clean/libri100_00505.wav,YES SIR SAID FISHER LOOK HERE THE MAN THRUST OUT HIS FACE DO YOU SEE THOSE GREY HAIRS IN MY BEARD THE EMBARRASSED FISHER GRINNED IS IT GREY CHALLENGED THE VISITOR WITH A ROAR,doc00420_chunk014,Assault,0.0526,librispeech_train.100
libri360_01577.wav,./data/audio_clean/libri360_01577.wav,THE CARDINAL WAS LEFT BOASTING AND STRUTTING IN THE SUMAC BUT IN HIS HEART HE FOUND IT LONESOME BUSINESS BEING THE SON OF A KING HE WAS MUCH TOO DIGNIFIED TO BEG FOR A MATE AND BESIDES IT TOOK ALL HIS TIME TO GUARD THE SUMAC,doc00043_chunk016,Alkane,0.0526,librispeech_train.360
libri360_00726.wav,./data/audio_clean/libri360_00726.wav,AND FROM WHAT WE COULD SEE OF THE SIDES AND THAT ICY RIDGE AT THE BACK END,doc00450_chunk021,Ainu people,0.0833,librispeech_train.360
libri360_01062.wav,./data/audio_clean/libri360_01062.wav,THAT I THINK WE MUST BE THE FIRST WHO HAVE BEEN HERE ALL THE SUMMER AS SISSY SAID IT HER EYES WERE ATTRACTED BY ANOTHER OF THOSE ROTTEN FRAGMENTS OF FENCE UPON THE GROUND SHE GOT UP TO LOOK AT IT AND YET I DONT KNOW,doc00149_chunk007,ABBA,0.0526,librispeech_train.360
libri100_00157.wav,./data/audio_clean/libri100_00157.wav,EVIDENTLY TEDDY HAD HEARD ENOUGH HE MUST HAVE LIMPED FROM HIS CHAIR TO THE DOORWAY UPON HEARING STRANGE VOICES OUTSIDE PERHAPS HE HAD SUSPECTED THAT THE OTHERS BROUGHT NEWS OF SOME STARTLING CHARACTER FRANK DID NOT TELL ALL OF HIS CHUMS ABOUT WHAT HE HAD SEEN,doc00312_chunk004,American (word),0.0526,librispeech_train.100
libri100_01602.wav,./data/audio_clean/libri100_01602.wav,ANNE REVELED IN THE WORLD OF COLOR ABOUT HER OH MARILLA SHE EXCLAIMED ONE SATURDAY MORNING COMING DANCING IN WITH HER ARMS FULL OF GORGEOUS BOUGHS,doc00091_chunk038,Albania,0.0526,librispeech_train.100
libri360_01372.wav,./data/audio_clean/libri360_01372.wav,I REALLY BELIEVE HE CAN'T FOLD HIS HANDS SAID HAPPY JACK TO HIMSELF BUT SPEAKING ALOUD HE CAN'T AND NONE OF HIS FAMILY CAN SAID A GRUFF VOICE HAPPY JACK TURNED TO FIND OLD MISTER TOAD SITTING IN THE LONE LITTLE PATH,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360
libri100_02697.wav,./data/audio_clean/libri100_02697.wav,IT WAS JUST AS I THOUGHT JIM WAS LAZY BUT HE HAD PUT THE HOUSE IN THE WAY OF SAVING SO MUCH MONEY THAT I COULDN'T FIRE HIM SO I RAISED HIS SALARY AND MADE HIM AN ASSISTANT TIMEKEEPER AND CHECKER,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.100
libri100_00862.wav,./data/audio_clean/libri100_00862.wav,PETER RABBIT DELIVERED MOTHER NATURE'S MESSAGE TO JOHNNY CHUCK JOHNNY DIDN'T SEEM AT ALL PLEASED HE GRUMBLED AND GROWLED TO HIMSELF HE DIDN'T WANT TO GO TO SCHOOL HE DIDN'T WANT TO LEARN ANYTHING ABOUT HIS RELATIVES,doc00140_chunk024,Andy Warhol,0.1111,librispeech_train.100
libri100_02578.wav,./data/audio_clean/libri100_02578.wav,FOR A MOMENT THERE WAS A CATCH IN THE VOICE OF THE MAN TALKING IN THE DARKNESS I LOVED HER HE SAID I DON'T CLAIM NOT TO BE A FOOL I LOVE HER YET THERE IN THE DUSK IN THE SPRING EVENING,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.100
libri100_00890.wav,./data/audio_clean/libri100_00890.wav,NOT TO HAVE TO REPORT TO KENNICOTT AT THE END OF THE DAY ALL THAT SHE HAD DONE OR MIGHT DO WAS A RELIEF WHICH MADE UP FOR THE OFFICE WEARINESS SHE FELT THAT SHE WAS NO LONGER ONE HALF OF A MARRIAGE,doc00509_chunk015,Andrew Jackson,0.0526,librispeech_train.100
libri360_01631.wav,./data/audio_clean/libri360_01631.wav,WELL YOU NEVER WAS MORE WELCOME ANY PLACE IN YOUR LIFE,doc00374_chunk010,Ambrose,0.1429,librispeech_train.360
libri360_01701.wav,./data/audio_clean/libri360_01701.wav,SHE SPRANG INTO AIR AND FLED A MILE BEFORE SHE REALIZED THAT SHE WAS FLYING THEN SHE STOPPED AND LISTENED AND ROLLING WITH THE RIVER SHE HEARD THOSE BOLD TRUE TONES,doc00102_chunk021,Algorithm,0.1111,librispeech_train.360
libri360_01128.wav,./data/audio_clean/libri360_01128.wav,THE WOMAN WHO LIVED IN THE COTTAGE WAS CALLED BY THE PEOPLE OF THE NEIGHBOURHOOD AUNT JOANNA WHAT HER FAMILY NAME WAS BUT FEW REMEMBERED NOR DID IT CONCERN HERSELF MUCH SHE HAD NO RELATIONS AT ALL,doc00121_chunk005,Alfred Hitchcock,0.1111,librispeech_train.360
libri360_01681.wav,./data/audio_clean/libri360_01681.wav,THE CARDINAL WITH A ROYAL FLOURISH SPRANG IN AIR TO SEEK HER BUT HER OUTRAGED MATE WAS AHEAD OF HIM AND WITH A SCREAM SHE FLED LEAVING A TUFT OF FEATHERS IN HER MATE'S BEAK IN TURN,doc00015_chunk001,Alain Connes,0.0526,librispeech_train.360
libri100_02255.wav,./data/audio_clean/libri100_02255.wav,INDICATIONS OF IT IN BACH ARE TOO OFTEN NEGLECTED BEETHOVEN USED IT EFFECTIVELY CHOPIN APPROPRIATED IT AS ONE OF HIS MOST POTENT AUXILIARIES IN PLAYING HE EMPHASIZED THE SAYING OF MOZART,doc00452_chunk004,Acupuncture,0.1111,librispeech_train.100
libri360_01640.wav,./data/audio_clean/libri360_01640.wav,OVER INTO OHIO TO GET IT MILLED,doc00281_chunk000,Aleister Crowley,0.0769,librispeech_train.360
libri100_00550.wav,./data/audio_clean/libri100_00550.wav,HE WAS A MAN WHO WOULD HAVE ATTRACTED ATTENTION IF ONLY FROM THE SOMEWHAT ECCENTRIC NATURE OF HIS DRESS AND HIS UNKEMPT APPEARANCE HE WAS DRESSED IN A WELL WORN OVERCOAT OF A SOMEWHAT PRONOUNCED CHECK HE HAD A TOP HAT GLOSSY AND OBVIOUSLY NEW AT THE BACK OF HIS HEAD,doc00315_chunk004,Arianism,0.0526,librispeech_train.100
libri100_00284.wav,./data/audio_clean/libri100_00284.wav,FOR ALL THAT WAS SAID MUCH FURTHER THAN IN THE STATES IT WOULDN'T BE THE FIRST TIME HE URGED THAT THEY HAD TAUGHT THE AMERICANS TO APPRECIATE ESPECIALLY WHEN IT WAS FUNNY SOME NATIVE PRODUCT,doc00358_chunk003,Apatosaurus,0.1111,librispeech_train.100
libri100_02021.wav,./data/audio_clean/libri100_02021.wav,THAT COPY MUST BE DESTROYED NOT SATISFIED WITH ALL THESE DIRECTIONS THE MASTER TAUGHT HIS SCHOLAR TO COUNT THE LETTERS OF EVERY BOOK,doc00074_chunk011,Articles of Confederation,0.0526,librispeech_train.100
libri100_00779.wav,./data/audio_clean/libri100_00779.wav,WHICH ATTRACTED FAVORABLE ATTENTION AND WERE FOLLOWED BY A LITTLE VOLUME OF INDIAN LEGENDS AND SEVERAL SHORT STORIES MISSUS BONNEY HAS MORE RECENTLY WRITTEN THE BOOK OF AN INDIAN OPERA CALLED THE SUN DANCE WHICH HAS BEEN PRODUCED IN SALT LAKE CITY,doc00100_chunk040,American Revolutionary War,0.0526,librispeech_train.100
libri100_01403.wav,./data/audio_clean/libri100_01403.wav,AFTER HER CURT NOD FROM A DISTANCE HAD ENGAGED HIM HE HAD RESPONDED TO THE BLANDISHMENTS OF A FUSSY LITTLE WOMAN WITH MANY MORE BAGS AND RUGS AND A PARROT CAGE WHO WAS NOW DOLING FRENCH COPPERS OUT OF THE WINDOW OF THE NEXT COMPARTMENT,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri360_00709.wav,./data/audio_clean/libri360_00709.wav,A SORT OF WEDDING CALL THIS IS A CONDITION KNOWN TO HAVE EXISTED HERE'S JUST A SURVIVAL,doc00384_chunk004,Alabaster,0.0556,librispeech_train.360
libri100_01067.wav,./data/audio_clean/libri100_01067.wav,THE POWER OF STEAM HAS NEVER BEEN UTILIZED NO GENIUS OF ALL THIS ACTIVE WORLD OF BRIEF EVER CONCEIVED THE IDEA THAT ALMOST UNLIMITED POWER LIES WRAPPED UP IN THIN VAPORY WATER BUT THEY HAVE DISCOVERED WHAT WE WOULD CALL GASEOUS OIL,doc00091_chunk038,Albania,0.0526,librispeech_train.100
libri100_02984.wav,./data/audio_clean/libri100_02984.wav,HAVE NOTHING WHATEVER IN COMMON IN THIS WE SEE WHAT A WONDERFUL CHANGE HAS BEEN EFFECTED IN PROPERTY AND TO WHAT AN EXTENT NATURE HAS BEEN ALTERED BY THE CIVIL LAWS THUS THE LAW IN ESTABLISHING PROPERTY,doc00225_chunk000,Abscess,0.0526,librispeech_train.100
libri100_02853.wav,./data/audio_clean/libri100_02853.wav,AN ILLUSTRIOUS PERSONAGE THE MATTER AFFECTED OUR DUKE ONLY IN SO FAR THAT HE COULD NOT GET OUT OF HIS MIND THAT STRANGE APPLICATION FROM HIS OWN WIFE THAT SHE SHOULD HAVE EVEN DREAMED OF IT HE WOULD SAY TO HIMSELF,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri100_02003.wav,./data/audio_clean/libri100_02003.wav,AH MY COUNTRYMEN HE CRIED WE DID NOTHING WITHOUT GOD IN THE PAST BUT NOW YOU ARE FIGHTING AGAINST HIM HAD GOD JUDGED YOU WORTHY OF FREEDOM HE WOULD HAVE PUNISHED THE ROMANS AS HE DID THE ASSYRIANS LONG AGO,doc00424_chunk003,Alain de Lille,0.0526,librispeech_train.100
libri100_01853.wav,./data/audio_clean/libri100_01853.wav,AND CHAUVELIN CURSED NATURE CURSED MAN AND WOMAN AND ABOVE ALL HE CURSED ALL LONG LEGGED MEDDLESOME BRITISH ENIGMAS WITH ONE GIGANTIC CURSE THE HOWLS OF THE JEW BEHIND HIM UNDERGOING HIS PUNISHMENT SENT A BALM THROUGH HIS HEART,doc00100_chunk021,American Revolutionary War,0.0526,librispeech_train.100
libri100_02664.wav,./data/audio_clean/libri100_02664.wav,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,doc00102_chunk000,Algorithm,0.0526,librispeech_train.100
libri100_02081.wav,./data/audio_clean/libri100_02081.wav,NEARLY EVERY VARIETY OF MONEY IN THE WORLD MUST I THINK HAVE FOUND A PLACE IN THAT COLLECTION AND FOR NUMBER I AM SURE THEY WERE LIKE AUTUMN LEAVES SO THAT MY BACK ACHED WITH STOOPING AND MY FINGERS WITH SORTING THEM OUT,doc00556_chunk015,Amazon River,0.1111,librispeech_train.100
libri360_01553.wav,./data/audio_clean/libri360_01553.wav,WE HAVE MADE A FRIEND OF THE BANK AND WE MAY NEED FRIENDS LATER ON AND SO IT HAPPENED THAT SOME TIME AFTERWARD WHEN WE GREATLY NEEDED HELP IN THE WAY OF LOANS,doc00140_chunk022,Andy Warhol,0.1765,librispeech_train.360
libri360_01960.wav,./data/audio_clean/libri360_01960.wav,AS IF BY A MIRACLE ONE WAS BANDY LEGGED AND COULD NOT RUN FAST ENOUGH THE OTHER WHO HAD LEFT THE HOUSE IN HASTE ONE FOOT SHOD THE OTHER BARE HAD HURT HIMSELF AGAINST A BIG STONE AND COULD NOT WALK WITHOUT DIFFICULTY THE THIRD HAD ARRIVED IN TIME,doc00343_chunk008,Abbey,0.0526,librispeech_train.360
libri100_02064.wav,./data/audio_clean/libri100_02064.wav,MIGHTY PRETTY SAID GEORGE BUT HOW ARE WE TO GET AWAY WITH IT AND US NO SHIP SILVER SUDDENLY SPRANG UP AND SUPPORTING HIMSELF WITH A HAND AGAINST THE WALL,doc00087_chunk001,List of anthropologists,0.0526,librispeech_train.100
libri360_00180.wav,./data/audio_clean/libri360_00180.wav,HE ALSO DISTRIBUTED AMONG HIS SONS AND THEIR SONS HIS MONEY HIS REVENUES AND HIS LANDS,doc00068_chunk005,Aardvark,0.125,librispeech_train.360
libri100_00847.wav,./data/audio_clean/libri100_00847.wav,THE BAND WAS REORGANIZED AND PROVIDED BY THE COMMERCIAL CLUB WITH UNIFORMS OF PURPLE AND GOLD THE AMATEUR BASEBALL TEAM HIRED A SEMI PROFESSIONAL PITCHER FROM DES MOINES,doc00175_chunk000,Asociación Alumni,0.0526,librispeech_train.100
libri100_02202.wav,./data/audio_clean/libri100_02202.wav,WHO EXPLORED THE HARMONIC VASTNESS OF THE PIANOFORTE AND MADE HIS OWN ALL ITS MYSTIC SECRETS BORN AND BRED ON POLAND'S SOIL SON OF A FRENCH FATHER AND A POLISH MOTHER FREDERIC CHOPIN,doc00281_chunk000,Aleister Crowley,0.0526,librispeech_train.100
libri360_01244.wav,./data/audio_clean/libri360_01244.wav,AND HURRIED DOWN THE DITCH TO THE SPOT WHICH TONY HAD CHOSEN AND WHICH WAS NOW CROWDED BY HORSEMEN HE WOULD HAVE DONE IT AS WELL AS THE BEST OF THEM SAID KATE PANTING FOR BREATH WE'RE ALL RIGHT SAID LARRY FOLLOW ME DON'T LET THEM HUSTLE YOU OUT,doc00284_chunk020,Athena,0.0526,librispeech_train.360
libri100_00788.wav,./data/audio_clean/libri100_00788.wav,THORPE IS A GRADUATE OF THE CARLISLE SCHOOL AND AT THE OLYMPIC GAMES IN SWEDEN IN NINETEEN TWELVE HE WON THE TITLE OF THE GREATEST ALL ROUND ATHLETE IN THE WORLD PROBLEMS OF RACE LEADERSHIP,doc00091_chunk037,Albania,0.1111,librispeech_train.100
libri360_00305.wav,./data/audio_clean/libri360_00305.wav,WELL IF NOT I SUPPOSE THE MINISTER OF PUBLIC WORSHIP WILL OFFICIATE HE WITH HIS SUPPORTERS PASS STRAIGHT UP TO THE FOOT OF THE ALTAR REMEMBER THAT THE FIGURE IS STILL VEILED AND THAT THE CANDLES HAVE BEEN LIGHTED DURING THE APPROACH OF THE PROCESSION,doc00433_chunk001,August 21,0.0526,librispeech_train.360
libri360_00183.wav,./data/audio_clean/libri360_00183.wav,THESE MEN WHEN THEY FOUND THAT THE KING'S DISTEMPER WAS INCURABLE EXCITED THE YOUNG MEN THAT THEY WOULD PULL DOWN ALL THOSE WORKS WHICH THE KING HAD ERECTED CONTRARY TO THE LAW OF THEIR FATHERS AND THEREBY OBTAIN THE REWARDS WHICH THE LAW WILL CONFER ON THEM FOR SUCH ACTIONS OF PIETY,doc00494_chunk002,Alexander II of Scotland,0.1111,librispeech_train.360
libri100_01606.wav,./data/audio_clean/libri100_01606.wav,IT WAS DREADFUL OF ME TO FORGET SAID ANNE APOLOGETICALLY BUT THAT WAS THE AFTERNOON I WAS TRYING TO THINK OF A NAME FOR VIOLET VALE,doc00149_chunk007,ABBA,0.0526,librispeech_train.100
libri100_01224.wav,./data/audio_clean/libri100_01224.wav,MORE ABNORMAL WILL BE THEIR TEMPORARY VALUE WHEN THEY ARE SUDDENLY NEEDED LAND NEAR THE SITE OF AN EXPOSITION TAKES ON A VERY,doc00382_chunk007,Amos Bronson Alcott,0.1765,librispeech_train.100
libri360_01271.wav,./data/audio_clean/libri360_01271.wav,AND IT ISN'T GENERALLY THE CUSTOM TO HAVE FOX COVERTS POISONED SAID THE CAPTAIN ASSUMING TO HIMSELF THE CREDIT DUE TO TONY'S SAGACITY IF YOU WISH TO BE MASTER OF THESE HOUNDS I HAVEN'T THE SLIGHTEST OBJECTION,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360
libri100_02112.wav,./data/audio_clean/libri100_02112.wav,AND THE WORST DREAMS THAT EVER I HAVE ARE WHEN I HEAR THE SURF BOOMING ABOUT ITS COASTS OR START UPRIGHT IN BED WITH THE SHARP VOICE OF CAPTAIN FLINT STILL RINGING IN MY EARS,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri360_00705.wav,./data/audio_clean/libri360_00705.wav,IF YOU DO JEFF ASKED MILDLY JEFF WAS A TENDER SOUL I THINK HE THOUGHT THAT COUNTRY IF THERE WAS ONE WAS JUST,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.360
libri100_00724.wav,./data/audio_clean/libri100_00724.wav,IT WILL BE SEEN THEN THAT THE COLLEGE EDUCATED MEN AND WOMEN OF MY RACE HAVE ACCOMPLISHED QUITE A FEAT CONSIDERING THEIR ANTECEDENTS AND WHOLLY FOREIGN POINT OF VIEW THEY HAVE HAD TO ADJUST THEMSELVES TO A NEW WAY OF THINKING,doc00068_chunk005,Aardvark,0.0526,librispeech_train.100
libri100_00183.wav,./data/audio_clean/libri100_00183.wav,ABOUT HALF AN HOUR AGO HE TOLD ME HE WAS GOING OFF TO THE PLACE WHERE WE DISCOVERED THAT COMICAL COLONY OF SQUIRRELS THAT AMUSED US YESTERDAY FRANK EXPLAINED HE HOPED BY KEEPING AS STILL AS A MOUSE TO GET A SNAP AT THEM WHEN THEY WERE CARRYING ON THAT WAY,doc00262_chunk003,Ardipithecus,0.1111,librispeech_train.100
libri360_01972.wav,./data/audio_clean/libri360_01972.wav,SAID MISSUS CHATTERTON WITH EVIDENT RELUCTANCE HANDING THE BOX DESIGNATED,doc00121_chunk030,Alfred Hitchcock,0.0625,librispeech_train.360
libri360_01914.wav,./data/audio_clean/libri360_01914.wav,WHEN HE HEARD WHAT HAD TAKEN PLACE HE SEIZED HIS ROTE AND HASTENED TO THE SHORE WHERE ISOUDE AND HER NEW MASTER HAD ALREADY EMBARKED TRISTRAM PLAYED UPON HIS ROTE AND THE SOUND REACHED THE EARS OF ISOUDE WHO BECAME SO DEEPLY AFFECTED,doc00282_chunk005,Afterlife,0.1111,librispeech_train.360
libri360_01955.wav,./data/audio_clean/libri360_01955.wav,KEEP YOUR RECOMPENSE FOR YOURSELF REPLIED THE RATCATCHER PROUDLY IF YOU DO NOT PAY ME I WILL BE PAID BY YOUR HEIRS THEREUPON HE PULLED HIS HAT DOWN OVER HIS EYES WENT HASTILY OUT OF THE HALL AND LEFT THE TOWN WITHOUT SPEAKING TO A SOUL,doc00173_chunk001,Anxiety,0.0526,librispeech_train.360
libri360_00164.wav,./data/audio_clean/libri360_00164.wav,BUT WHEN ONCE THEY ARE FOUND OUT AND ARE IN DANGER OF UNDERGOING THE PUNISHMENT DUE TO THEIR CRIMES THEY ENDEAVOR TO OVERTHROW ALL THE EVIDENCE AGAINST THEM BY APPEALING TO GOD WHICH WAS THE VERY THING WHICH ANTIPATER NOW DID FOR WHEREAS HE HAD DONE EVERYTHING AS IF THERE WERE NO GOD IN THE WORLD,doc00068_chunk005,Aardvark,0.1111,librispeech_train.360
libri360_00351.wav,./data/audio_clean/libri360_00351.wav,ALL IS DARK NOTHING WHISPERS OF EITHER THE JOY OR THE GRIEF NO INSTINCT BIDS US TO DELAY OR TO HASTEN THE OPENING OF THE LETTER OR TELEGRAM OR THE LIFTING OF THE LATCH OF THE DOOR AT WHICH STANDS THE MESSENGER OF GOOD OR ILL,doc00222_chunk004,Aristophanes,0.0526,librispeech_train.360
libri360_00581.wav,./data/audio_clean/libri360_00581.wav,NOW WHETHER IT IS A MARVELLOUS COINCIDENCE OR WHETHER IT IS THAT THE NAME ITSELF HAS AN IMPERCEPTIBLE EFFECT UPON THE CHARACTER I HAVE NEVER YET BEEN ABLE TO ASCERTAIN BUT THE FACT IS UNQUESTIONABLE,doc00407_chunk006,Absalom,0.1111,librispeech_train.360
libri360_01096.wav,./data/audio_clean/libri360_01096.wav,THE BEST THAT HE COULD DO WAS TO COVER IT THAT GENTLY DONE HE CALLED TO HIM RACHAEL AND SISSY AND AT THAT TIME THE PALE WORN PATIENT FACE WAS SEEN LOOKING UP AT THE SKY WITH THE BROKEN RIGHT HAND LYING BARE ON THE OUTSIDE OF THE COVERING GARMENTS,doc00140_chunk030,Andy Warhol,0.0526,librispeech_train.360
libri360_01912.wav,./data/audio_clean/libri360_01912.wav,HE EXCITED THE CURIOSITY OF KING MARK BY REFUSING TO PLAY UPON IT TILL HE SHOULD GRANT HIM A BOON THE KING HAVING PROMISED TO GRANT HIS REQUEST THE MINSTREL WHO WAS NONE OTHER THAN THE SARACEN KNIGHT SIR PALAMEDES THE LOVER OF THE FAIR ISOUDE,doc00520_chunk002,Alfred the Great,0.0526,librispeech_train.360
libri100_00418.wav,./data/audio_clean/libri100_00418.wav,THIS TIME THE OTHER MECHANICAL THING THERE IN THE FIRST PLACE CANNOT RISE IN RESPONSE TO ITS STIMULUS IT IS RESISTED IN THAT THESE OBJECTS WERE COATED WITH ICE MONTH OF MAY IN A SOUTHERN STATE IF A WHIRLWIND AT ALL,doc00009_chunk010,Academy Awards,0.1111,librispeech_train.100
libri100_01104.wav,./data/audio_clean/libri100_01104.wav,HE CONTINUED TO KEEP THEM WHIRLING BY MEANS OF WAVING HAND AND ARM BUT THERE WAS ENOUGH LIGHT TO SHOW RYNCH THE FINGERS OF HIS OTHER HAND BUSY ON THE FRONT PANEL OF THE BOX HE WORE THAT FINGERING STOPPED THEN RYNCH'S HEAD CAME UP AS HE HEARD A VERY FAINT SOUND,doc00520_chunk020,Alfred the Great,0.1111,librispeech_train.100
libri100_01474.wav,./data/audio_clean/libri100_01474.wav,AND DEPTH OF ANOTHER'S SOUL IN ONE HOUR THAN IT MIGHT TAKE YOU A LIFETIME TO DISCOVER IF HE OR SHE WERE NOT DISPOSED TO REVEAL IT OR IF YOU HAD NOT THE SENSE TO UNDERSTAND IT THEN YOU ARE GOING TO SEE HER THIS EVENING,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri360_00756.wav,./data/audio_clean/libri360_00756.wav,EACH ONE BALANCED ON A LONG BRANCH THAT DIPPED AND SWAYED BENEATH THE WEIGHT WE PAUSED UNCERTAIN IF WE PURSUED FURTHER THE BOUGHS WOULD BREAK UNDER THE DOUBLE BURDEN WE MIGHT SHAKE THEM OFF PERHAPS BUT NONE OF US WAS SO INCLINED,doc00343_chunk008,Abbey,0.0526,librispeech_train.360
libri100_02368.wav,./data/audio_clean/libri100_02368.wav,OUR FEEBLENESS ACCELERATING RATHER THAN DIMINISHING OUR SPEED WHEN WE HAD DESCENDED SOME THREE THOUSAND FEET THE SUNSHINE WARMED OUR BACKS AND WE BEGAN TO REVIVE AT TEN A M WE REACHED THE TIMBER AND WERE SAFE,doc00400_chunk005,Animism,0.1111,librispeech_train.100
libri360_00522.wav,./data/audio_clean/libri360_00522.wav,HE SHOULD BE BACK IN ABOUT TEN WEEKS TEN WEEKS TILL THEN THE ONLY THING TO DO IS TO WAIT YOU MAY RELY ON ME TO KEEP A WATCHFUL EYE ON YOUR INTERESTS WHEN YOUR THOUGHTS TEND TO TAKE A GLOOMY TURN SAY TO YOURSELVES ALL IS WELL,doc00068_chunk005,Aardvark,0.0526,librispeech_train.360
