audio_id,filename,filepath,text,source,duration,snr_db
libri100_00679,libri100_00679.wav,./data/audio_clean/libri100_00679.wav,I RECKON HE GIT SO TIRED HUNTIN ALL DAY NO WUNNER HE HATTER BLINK HIS EYES TER KEEP EM OPEN BUT HER MAMMY WAN'T SASSIFIED,librispeech_train.100,7.08,66.87
libri100_02268,libri100_02268.wav,./data/audio_clean/libri100_02268.wav,THAT WE MAY WELL EXCLAIM WITH SCHUMANN HE IS THE BOLDEST PROUDEST POETIC SPIRIT OF THE TIME HIS GREATNESS IS HIS ARISTOCRACY SAYS OSCAR BIE HE STANDS AMONG MUSICIANS IN HIS FAULTLESS VESTURE,librispeech_train.100,15.71,40.71
libri100_00818,libri100_00818.wav,./data/audio_clean/libri100_00818.wav,HE WAS WELL BUT STILL WEAK FROM HAVING BEEN GASSED HE HAD BEEN DISCHARGED AND HE CAME HOME AS THE FIRST OF THE WAR VETERANS IT WAS RUMORED THAT HE SURPRISED VIDA BY COMING UNANNOUNCED THAT VIDA FAINTED WHEN SHE SAW HIM AND FOR A NIGHT AND DAY,librispeech_train.100,15.335,34.11
libri100_01324,libri100_01324.wav,./data/audio_clean/libri100_01324.wav,I SUPPOSE IT'S THE SENSE OF POWER THAT ONE HAS OVER PEOPLE'S EMOTIONS THAT MAKES ACTING SO FASCINATING IT IS THE OTHER SIDE THAT I HATE SHE ADDED WITH A SLIGHT SHUDDER I SUPPOSE THEATRICAL PEOPLE DO UNDERGO MANY HARDSHIPS SAID GRACE,librispeech_train.100,14.305,27.86
libri360_00851,libri360_00851.wav,./data/audio_clean/libri360_00851.wav,URGING THEM TO ELECT THE PUBLIC FUNCTIONARIES NOT FROM REGARD FOR PERSONS BUT FOR THE SERVICE AND WELFARE OF THEIR FATHERLAND AND HOPING THAT THE HONORABLE NOBILITY OF THE KASHINSKY PROVINCE WOULD AS AT ALL FORMER ELECTIONS,librispeech_train.360,15.375,24.79
libri100_02805,libri100_02805.wav,./data/audio_clean/libri100_02805.wav,AND QUOTED FOR HIS SKILL IN SHOOTING HE HAD A CERTAIN COLD AND TRANQUIL LAUGH WHICH WAS PARTICULARLY DANGEROUS HIS THEORIES AS A LANDLORD SOMETIMES BURST FORTH IN LIGHTNING FLASHES,librispeech_train.100,13.26,40.27
libri100_01153,libri100_01153.wav,./data/audio_clean/libri100_01153.wav,AT THE BOTTOM OF A GUN NINE HUNDRED FEET LONG AND UNDER THIS PROJECTILE ARE RAMMED FOUR HUNDRED THOUSAND POUNDS OF GUN COTTON WHICH IS EQUAL TO ONE MILLION SIX HUNDRED THOUSAND POUNDS OF ORDINARY POWDER AND FRIEND MURCHISON,librispeech_train.100,16.31,40.24
libri100_00090,libri100_00090.wav,./data/audio_clean/libri100_00090.wav,AND THAT HE WILL NEVER FORGIVE THAT LET MARGUERITE LEAVE THE YOUNG MAN HE SAID TO ME AND AS IN THE PAST I WILL GIVE HER ALL THAT SHE REQUIRES IF NOT LET HER ASK NOTHING MORE FROM ME,librispeech_train.100,14.86,63.48
libri100_01254,libri100_01254.wav,./data/audio_clean/libri100_01254.wav,A MERE FIGURE OF SPEECH TO SAY INDIRECT WANT GRATIFIERS BECOME WANT GRATIFYING GOODS FOR EXAMPLE THE ENGINE TRANSPORTING A LOAD OF COAL IS INDIRECTLY GRATIFYING WANTS,librispeech_train.100,14.895,51.46
libri100_02443,libri100_02443.wav,./data/audio_clean/libri100_02443.wav,NO PENCROFT REPLIED CYRUS HARDING NO HE IS NOT DEAD HIS PULSE STILL BEATS HE HAS EVEN UTTERED A MOAN BUT FOR YOUR BOY'S SAKE CALM YOURSELF WE HAVE NEED OF ALL OUR SELF POSSESSION DO NOT MAKE US LOSE IT MY FRIEND,librispeech_train.100,15.495,42.19
libri100_00340,libri100_00340.wav,./data/audio_clean/libri100_00340.wav,THE WRITER SAYS THAT ALL OBSERVERS WERE MISTAKEN THAT THE FROGS OR TOADS MUST HAVE FALLEN FROM TREES OR OTHER PLACES OVERHEAD TREMENDOUS NUMBER OF LITTLE TOADS ONE OR TWO MONTHS OLD,librispeech_train.100,10.54,77.13
libri100_00727,libri100_00727.wav,./data/audio_clean/libri100_00727.wav,A PARTICULARLY ABLE OR WELL EQUIPPED MAN OF THEIR RACE IS A PUBLIC BLESSING AND ALL BUT PUBLIC PROPERTY THAT WAS THE OLD RULE AMONG US UP TO A VERY RECENT PERIOD AN EDUCATED INDIAN COULD NOT SUCCEED MATERIALLY,librispeech_train.100,14.545,50.99
libri360_00018,libri360_00018.wav,./data/audio_clean/libri360_00018.wav,TO THE CIRCUMSTANCES THAN TO THE LAWS OF THE COUNTRY IT IS CHIEFLY IN ITS FOREIGN RELATIONS THAT THE EXECUTIVE POWER OF A NATION IS CALLED UPON TO EXERT ITS SKILL AND ITS VIGOR,librispeech_train.360,12.305,38.34
libri100_01346,libri100_01346.wav,./data/audio_clean/libri100_01346.wav,RUTH AND I WILL TAKE CARE OF THE DOCTOR IF SHE HAD PROMISED TO TAKE CARE OF RUTH IT WOULD HAVE BEEN MORE TO HIS MIND BUT SINCE HIS WIFE WAS THERE WHAT HARM COULD ACCRUE THAT HIS PRESENCE WOULD PREVENT SO WITH A SINCERE APOLOGY HE WENT OVER TO THE HOTEL,librispeech_train.100,14.84,35.84
libri100_02811,libri100_02811.wav,./data/audio_clean/libri100_02811.wav,TOOK NO HEED OF YESTERDAY NOR OF TO MORROW AND LIVED IN A FIT OF ANGER ALL IN A MINUTE SUCH WERE THESE TWO BEINGS COSETTE WAS BETWEEN THEM SUBJECTED TO THEIR DOUBLE PRESSURE,librispeech_train.100,13.535,42.2
libri360_00304,libri360_00304.wav,./data/audio_clean/libri360_00304.wav,HE BROKE OFF AH THAT IS THE POINT WILL THE PRESIDENT TAKE PART THAT IS NOT MADE CLEAR IN THE RITUAL WE THINK SO SAID OLIVER HE IS TO BE APPROACHED,librispeech_train.360,12.86,55.1
libri100_00223,libri100_00223.wav,./data/audio_clean/libri100_00223.wav,WE'RE NOT THE BABES IN THE WOODS YOU KNOW IF I DO SAY IT MYSELF WE'VE HAD OUR EYETEETH CUT FOR SOME TIME THERE NEVER WAS SUCH A BULLY CHANCE TO GET A BIG MOOSE AND WE WANT TO DO OUR LEVEL BEST LOOK FOR US WHEN WE COME,librispeech_train.100,14.715,49.48
libri100_02117,libri100_02117.wav,./data/audio_clean/libri100_02117.wav,AND TO DIG WITH THEIR FINGERS THROWING THE BOARDS ASIDE AS THEY DID SO MORGAN FOUND A PIECE OF GOLD HE HELD IT UP WITH A PERFECT SPOUT OF OATHS IT WAS A TWO GUINEA PIECE AND IT WENT FROM HAND TO HAND AMONG THEM FOR A QUARTER OF A MINUTE,librispeech_train.100,15.535,29.23
libri360_00896,libri360_00896.wav,./data/audio_clean/libri360_00896.wav,SHE PLAYED ON AND SUDDENLY TURNED ROUND AND BY AN UNPREMEDITATED INSTINCT EACH CLASPED THE OTHER'S HAND AGAIN SHE UTTERED A FORCED LITTLE LAUGH AS SHE RELINQUISHED HIS QUICKLY HOW FUNNY SHE SAID,librispeech_train.360,13.985,48.45
libri100_02293,libri100_02293.wav,./data/audio_clean/libri100_02293.wav,I FREQUENTLY SANK TO MY ARMPITS BETWEEN BURIED BLOCKS OF LOOSE LAVA BUT GENERALLY ONLY TO MY KNEES WHEN TIRED WITH WALKING I STILL WALLOWED SLOWLY UPWARD ON ALL FOURS THE STEEPNESS OF THE SLOPE,librispeech_train.100,13.94,65.29
libri100_01995,libri100_01995.wav,./data/audio_clean/libri100_01995.wav,THE ROMANS BELIEVED THEM AND OPENED THEIR GATES BUT NO SOONER WERE THEY IN THE POWER OF THE JEWISH MOB THAN THEY WERE FALLEN UPON AND MURDERED TO THE LAST MAN AS THEY DIED THE ROMAN SOLDIERS WHOM NOT EVEN DEATH COULD TERRIFY,librispeech_train.100,16.015,34.82
libri100_02242,libri100_02242.wav,./data/audio_clean/libri100_02242.wav,THE AIM IS NOT TO PLAY EVERYTHING WITH AN EQUAL SOUND BUT TO ACQUIRE BEAUTIFUL QUALITY OF TOUCH AND PERFECT SHADING OF PRIME IMPORTANCE IN HIS EYES WAS A CLEAR ELASTIC SINGING TONE,librispeech_train.100,13.605,38.05
libri100_02137,libri100_02137.wav,./data/audio_clean/libri100_02137.wav,GIVEN HIM THE STORES FOR BEN GUNN'S CAVE WAS WELL SUPPLIED WITH GOATS MEAT SALTED BY HIMSELF GIVEN ANYTHING AND EVERYTHING TO GET A CHANCE OF MOVING IN SAFETY FROM THE STOCKADE TO THE TWO POINTED HILL THERE TO BE CLEAR OF MALARIA,librispeech_train.100,14.52,27.42
libri100_01833,libri100_01833.wav,./data/audio_clean/libri100_01833.wav,HER EYES CIRCLED BY DEEP PURPLE LINES THAT TOLD OF LONG SLEEPLESS NIGHTS HER HAIR MATTED AND DAMP ROUND HER FOREHEAD HER LIPS PARTED IN A SHARP CURVE THAT SPOKE OF PHYSICAL PAIN,librispeech_train.100,10.685,34.38
libri100_01436,libri100_01436.wav,./data/audio_clean/libri100_01436.wav,HE RAN TO PERFORM MY BIDDING AND QUICKLY RETURNED WITH HIS MOTHER HOW LOVELY SHE LOOKED WITH HER DARK RINGLETS STREAMING IN THE LIGHT SUMMER BREEZE HER FAIR CHEEK SLIGHTLY FLUSHED AND HER COUNTENANCE RADIANT WITH SMILES,librispeech_train.100,14.04,24.6
libri100_00736,libri100_00736.wav,./data/audio_clean/libri100_00736.wav,BECAUSE OF THE RACIAL ENVIRONMENT CHANGE THE ENVIRONMENT AND THE RACE IS TRANSFORMED CERTAINLY THE AMERICAN INDIAN HAS CLEARLY DEMONSTRATED THE TRUTH OF THIS ASSERTION,librispeech_train.100,12.685,58.07
libri100_01619,libri100_01619.wav,./data/audio_clean/libri100_01619.wav,LET'S GO OUT TO THE ORCHARD AND GET SOME OF THE RED SWEETINGS DIANA MARILLA SAYS WE CAN HAVE ALL THAT ARE LEFT ON THE TREE MARILLA IS A VERY GENEROUS WOMAN SHE SAID WE COULD HAVE FRUIT CAKE AND CHERRY PRESERVES FOR TEA,librispeech_train.100,11.865,38.71
libri100_00075,libri100_00075.wav,./data/audio_clean/libri100_00075.wav,AND WHEN SHALL YOU MOVE INTO THE HOUSE INQUIRED PRUDENCE AS SOON AS POSSIBLE WILL YOU TAKE YOUR HORSES AND CARRIAGE I SHALL TAKE THE WHOLE HOUSE AND YOU CAN LOOK AFTER MY PLACE WHILE I AM AWAY,librispeech_train.100,14.11,64.1
libri100_01113,libri100_01113.wav,./data/audio_clean/libri100_01113.wav,THAT SOUND OF SNARLING SPITTING HATE ENDED IN MID CRY AS RYNCH CRAWLED TO THE RIVER BANK THE MAN FROM THE SPACER CAMP HAD BEEN THE FOCUS OF A THREE PRONG ATTACK FROM A FEMALE AND HER CUBS,librispeech_train.100,14.535,42.67
libri360_01589,libri360_01589.wav,./data/audio_clean/libri360_01589.wav,HOW THEY SLEEKED AND FLATTENED THEIR PLUMAGE AND WITH HALF OPEN BEAKS AND SPARKLING EYES HOPPED CLOSER AND CLOSER AS IF CHARMED THE EAGER SINGERS WITH SWELLING THROATS SANG AND SANG,librispeech_train.360,15.35,55.25
libri100_02092,libri100_02092.wav,./data/audio_clean/libri100_02092.wav,A FEW MEDICINES AND SOME OTHER NECESSARIES TOOLS CLOTHING A SPARE SAIL A FATHOM OR TWO OF ROPE AND BY THE PARTICULAR DESIRE OF THE DOCTOR A HANDSOME PRESENT OF TOBACCO THAT WAS ABOUT OUR LAST DOING ON THE ISLAND,librispeech_train.100,16.445,30.04
libri100_02937,libri100_02937.wav,./data/audio_clean/libri100_02937.wav,THEY AGREED EITHER FORMALLY OR TACITLY IT MAKES NO DIFFERENCE WHICH THAT THE LABORER SHOULD BE SOLE PROPRIETOR OF THE FRUIT OF HIS LABOR THAT IS THEY SIMPLY DECLARED THE FACT,librispeech_train.100,13.48,37.78
libri360_00396,libri360_00396.wav,./data/audio_clean/libri360_00396.wav,CECY SENT A WONDERFUL OLD GOLD AND SCARLET CONTRIVANCE TO HANG ON THE WALL OF THE STATEROOM THERE WERE POCKETS FOR WATCHES AND POCKETS FOR MEDICINES AND POCKETS FOR HANDKERCHIEF AND HAIRPINS IN SHORT THERE WERE POCKETS FOR EVERYTHING,librispeech_train.360,13.17,48.77
libri360_00153,libri360_00153.wav,./data/audio_clean/libri360_00153.wav,WHILE YET HE IS HIMSELF ALONE READY TO CARRY OFF THE KINGDOM IMMEDIATELY AND APPEARS TO BE THE MOST BLOODY BUTCHER TO HIM OF THEM ALL FOR THOU ART SENSIBLE THAT PARRICIDE IS A GENERAL INJURY BOTH TO NATURE AND TO COMMON LIFE,librispeech_train.360,13.125,43.08
libri360_00599,libri360_00599.wav,./data/audio_clean/libri360_00599.wav,AS THE HONEST OLD GENTLEMAN WORDED IT AND I BELIEVE THAT AFTER ALL THIS WOULD HAVE BEEN THE GENERAL DETERMINATION BUT FOR THE VERY SUSPICIOUS INTERFERENCE OF MISTER SHUTTLEWORTHY'S NEPHEW A YOUNG MAN OF VERY DISSIPATED HABITS AND OTHERWISE OF RATHER BAD CHARACTER,librispeech_train.360,14.845,57.21
libri360_01761,libri360_01761.wav,./data/audio_clean/libri360_01761.wav,WE SET SAIL WITH A FAIR WIND AND SOON CLEARED THE PERSIAN GULF WHEN WE HAD REACHED THE OPEN SEA WE STEERED OUR COURSE TO THE INDIES AND THE TWENTIETH DAY SAW LAND IT WAS A VERY HIGH MOUNTAIN,librispeech_train.360,14.27,11.43
libri100_00820,libri100_00820.wav,./data/audio_clean/libri100_00820.wav,AND RAYMIE SURELY THIS WAS NOT RAYMIE BUT A STERNER BROTHER OF HIS THIS MAN WITH THE TIGHT BLOUSE THE SHOULDER EMBLEMS THE TRIM LEGS IN BOOTS HIS FACE SEEMED DIFFERENT HIS LIPS MORE TIGHT HE WAS NOT RAYMIE,librispeech_train.100,14.685,34.32
libri100_01192,libri100_01192.wav,./data/audio_clean/libri100_01192.wav,THAT MAKE MACHINES STRONGER QUICKER AND BETTER THIS PROPOSITION IS NOT LOGICALLY DIFFERENT FROM THE PRECEDING A MACHINE IS AN ARRANGEMENT OF MATERIAL THINGS,librispeech_train.100,13.185,49.77
libri360_00014,libri360_00014.wav,./data/audio_clean/libri360_00014.wav,THE CONTRAST WOULD HAVE BEEN RENDERED STILL MORE STRIKING I HAVE REMARKED THAT THE AUTHORITY OF THE PRESIDENT IN THE UNITED STATES IS ONLY EXERCISED WITHIN THE LIMITS OF A PARTIAL SOVEREIGNTY,librispeech_train.360,11.475,34.57
libri360_01458,libri360_01458.wav,./data/audio_clean/libri360_01458.wav,LONG BEFORE THIS SITUATION AROSE IT HAD BEEN RECOGNIZED BY EASTERN IRON MASTERS THAT SOONER OR LATER THE DEPOSITS OF HIGH GRADE ORE WOULD BE EXHAUSTED AND IN CONSEQUENCE THERE WOULD ENSUE A COMPELLING NECESSITY TO FALL BACK ON THE LOW GRADE MAGNETIC ORES,librispeech_train.360,15.13,38.79
libri360_00532,libri360_00532.wav,./data/audio_clean/libri360_00532.wav,WHOSE HEAD THAT IS TO SAY HIS MORE EXALTED THOUGHT IS TOO FAR ABOVE THE FOOL TO BE SEEN OR UNDERSTOOD BUT WHOSE FEET BY WHICH I MEAN HIS EVERYDAY ACTIONS ARE SUFFICIENTLY NEAR TO BE DISCERNED AND BY MEANS OF WHICH THAT SUPERIORITY IS ASCERTAINED,librispeech_train.360,14.345,57.1
libri360_00000,libri360_00000.wav,./data/audio_clean/libri360_00000.wav,THE SECOND IN IMPORTANCE IS AS FOLLOWS SOVEREIGNTY MAY BE DEFINED TO BE THE RIGHT OF MAKING LAWS IN FRANCE THE KING REALLY EXERCISES A PORTION OF THE SOVEREIGN POWER SINCE THE LAWS HAVE NO WEIGHT,librispeech_train.360,14.12,35.68
libri360_01112,libri360_01112.wav,./data/audio_clean/libri360_01112.wav,SURGEON BEING ANXIOUS FOR HIS REMOVAL THOSE WHO HAD TORCHES OR LANTERNS PREPARED TO GO IN FRONT OF THE LITTER,librispeech_train.360,6.15,32.5
libri100_02540,libri100_02540.wav,./data/audio_clean/libri100_02540.wav,PAST THE TELEGRAPH OFFICE UP ALONG MAIN STREET HE WENT IN THE EVENING TO ED GRIFFITH'S SALOON AND AFTER DRINKING UNBELIEVABLE QUANTITIES OF BEER STAGGERED OFF TO HIS ROOM IN THE NEW WILLARD HOUSE AND TO HIS BED FOR THE NIGHT,librispeech_train.100,16.08,22.21
libri100_00866,libri100_00866.wav,./data/audio_clean/libri100_00866.wav,IT WASN'T FOR YOUR BENEFIT THAT I SENT WORD FOR YOU TO BE HERE THIS MORNING IT WAS FOR THE BENEFIT OF YOUR FRIENDS AND NEIGHBORS NOW SIT UP SO THAT ALL CAN GET A GOOD LOOK AT YOU,librispeech_train.100,11.41,38.73
libri100_01464,libri100_01464.wav,./data/audio_clean/libri100_01464.wav,AND I OFTEN FELT MYSELF A MOST CONFOUNDED HYPOCRITE WITH IT ALL I SAW TOO OR RATHER I FELT THAT IN SPITE OF HERSELF I WAS NOT INDIFFERENT TO HER AS THE NOVEL HEROES MODESTLY EXPRESS IT,librispeech_train.100,15.38,25.7
libri100_02375,libri100_02375.wav,./data/audio_clean/libri100_02375.wav,AND FROM THE WINDOW I SAW THE GREAT WHITE SHASTA CONE CLAD IN FORESTS AND CLOUDS AND BEARING THEM LOFTILY IN THE SKY EVERYTHING SEEMED FULL AND RADIANT WITH THE FRESHNESS AND BEAUTY AND ENTHUSIASM OF YOUTH,librispeech_train.100,13.17,66.06
libri360_01747,libri360_01747.wav,./data/audio_clean/libri360_01747.wav,FOR I AM THE YOUNGEST MARRIED AND LEFT ME ALONE SOME TIME AFTER MY ELDEST SISTER'S HUSBAND SOLD ALL THAT HE HAD AND WITH THAT MONEY AND MY SISTER'S PORTION THEY WENT BOTH INTO AFRICA WHERE HER HUSBAND,librispeech_train.360,15.22,10.37
libri100_02919,libri100_02919.wav,./data/audio_clean/libri100_02919.wav,ALREADY PRONOUNCED YOU KNOW PAPA THAT I TRUST YOU SHE SAID AND I HAVE PROMISED YOU THAT I WILL NOT DISOBEY YOU,librispeech_train.100,8.435,46.27
libri100_00495,libri100_00495.wav,./data/audio_clean/libri100_00495.wav,IT CARRIED HIM BACK A DOZEN YEARS TO A DIRTY LITTLE PEASANT'S CABIN ON THE HILLSIDE OUTSIDE DURAZZO TO THE LIVID FACE OF A YOUNG ALBANIAN CHIEF WHO HAD LOST AT KARA'S WHIM ALL THAT LIFE HELD FOR A MAN,librispeech_train.100,12.235,39.76
libri360_01674,libri360_01674.wav,./data/audio_clean/libri360_01674.wav,SEEMED TO SWEEP THE FACE OF HEAVEN AND WHOSE ROOTS LIKE MISERLY FINGERS CLUTCHED DEEP INTO THE BLACK MUCK OF RAINBOW BOTTOM IT WAS IN THIS LOVELY SPOT THAT THE RAINBOW AT LAST MATERIALIZED,librispeech_train.360,14.795,46.79
libri100_02296,libri100_02296.wav,./data/audio_clean/libri100_02296.wav,I HELD MY COMMANDING FOOTHOLD IN THE SKY FOR TWO HOURS GAZING ON THE GLORIOUS LANDSCAPES SPREAD MAPLIKE AROUND THE IMMENSE HORIZON AND TRACING THE OUTLINES OF THE ANCIENT LAVA STREAMS EXTENDING FAR INTO THE SURROUNDING PLAINS,librispeech_train.100,14.275,65.94
libri360_00506,libri360_00506.wav,./data/audio_clean/libri360_00506.wav,SMITH NODDED I KNOW YOURS HAS ALWAYS SEEMED TO ME WORK WHICH THE WORLD WILL NOT WILLINGLY LET DIE THE REVEREND EDWIN'S FROSTY FACE THAWED INTO A BLEAK SMILE AND YET CONTINUED SMITH,librispeech_train.360,14.06,42.56
libri100_02894,libri100_02894.wav,./data/audio_clean/libri100_02894.wav,TO THOSE WHO WERE ALLOWED TO LOVE HER NO WOMAN WAS MORE LOVABLE THERE WAS INNATE IN HER AN APPRECIATION OF HER OWN POSITION AS A WOMAN AND WITH IT A PRINCIPLE OF SELF DENIAL AS A HUMAN BEING WHICH IT WAS BEYOND THE POWER OF ANY MISSUS ROBY TO DESTROY,librispeech_train.100,15.665,35.2
libri100_01378,libri100_01378.wav,./data/audio_clean/libri100_01378.wav,SINGING OF LOVE THEIR EYES MET,librispeech_train.100,2.675,35.96
libri100_02226,libri100_02226.wav,./data/audio_clean/libri100_02226.wav,AND RESOLVED TO SHOW THAT THE PIANO TOO COULD PRODUCE THRILLING EFFECTS IN THE SAME WAY HE HAD LISTENED TO THE HUMAN VOICE AND DETERMINED THAT THE SONG OF HIS OWN INSTRUMENT SHOULD BE HEARD,librispeech_train.100,13.68,41.71
libri360_01047,libri360_01047.wav,./data/audio_clean/libri360_01047.wav,NUMBERLESS FACTS COULD BE ADDUCED TO PROVE THAT UPRAISED ORGANIC REMAINS ARE COMMON WHEREVER THERE ARE ACTIVE VOLCANOS BUT UNTIL IT COULD BE SHOWN THAT IN AREAS OF SUBSIDENCE VOLCANOS WERE EITHER ABSENT OR INACTIVE THE INFERENCE HOWEVER PROBABLE IN ITSELF,librispeech_train.360,14.605,30.92
libri360_01857,libri360_01857.wav,./data/audio_clean/libri360_01857.wav,SHE CALLED TRISTRAM GOUVERNAIL THE QUEEN'S SQUIRE WHO HAD ACCOMPANIED HER TOOK CHARGE OF THE CHILD AND RESTORED HIM TO HIS FATHER WHO HAD AT LENGTH BURST THE ENCHANTMENTS OF THE FAIRY AND RETURNED HOME,librispeech_train.360,12.985,74.46
libri360_00740,libri360_00740.wav,./data/audio_clean/libri360_00740.wav,IT WAS QUITE EASY TO SEE AFTERWARD THAT OUR BEST PLAN WAS TO HAVE STUDIED THE COUNTRY MORE FULLY BEFORE WE LEFT OUR SWOOPING AIRSHIP AND TRUSTED OURSELVES TO MERE FOOT SERVICE BUT WE WERE THREE YOUNG MEN,librispeech_train.360,13.48,53.15
libri100_02832,libri100_02832.wav,./data/audio_clean/libri100_02832.wav,BUT AT LAST EVEN THE RATTLERS AND ROBYS WERE FIXED IF NOT SATISFIED AND A COMPLETE LIST OF THE MINISTRY APPEARED IN ALL THE NEWSPAPERS THOUGH THE THING HAD BEEN LONG A DOING STILL IT HAD COME SUDDENLY,librispeech_train.100,12.235,54.8
libri360_01316,libri360_01316.wav,./data/audio_clean/libri360_01316.wav,AND A COMPROMISE HAD BEEN MADE WITH LADY AUGUSTUS BY WHICH SHE AND HER DAUGHTER SHOULD BE ALLOWED A FORTNIGHT EVERY YEAR AT THE DUKE'S PLACE IN THE COUNTRY AND A CERTAIN AMOUNT OF ENTERTAINMENT IN TOWN I REMEMBER THE DUKE AT CHRISTCHURCH SAID THE PARSON,librispeech_train.360,15.9,32.01
libri360_01555,libri360_01555.wav,./data/audio_clean/libri360_01555.wav,TO FOLLOW HIS NATURAL BENT IN BEING SURROUNDED DAY AND NIGHT BY HIS RESPONSIBLE CHOSEN ASSOCIATES WITH WHOM HE WORKED UNINTERRUPTED BY OUTSIDERS FROM EARLY MORNING AWAY INTO THE LATE HOURS OF THE EVENING THOSE WHO WERE LABORING WITH HIM INSPIRED BY HIS UNFLAGGING ENTHUSIASM,librispeech_train.360,14.99,45.72
libri100_02747,libri100_02747.wav,./data/audio_clean/libri100_02747.wav,I CAN'T FLY AND IF I HAVE TO STAY ON THE GROUND SOME ENEMY WILL BE SURE TO GET ME WHAT SHALL I DO PETER WHAT SHALL I DO RIGHT AWAY PETER WAS FULL OF SYMPATHY,librispeech_train.100,13.03,52.81
libri100_02413,libri100_02413.wav,./data/audio_clean/libri100_02413.wav,THEY WERE CHARGED WITH PYROXYLE TAKING INTO CONSIDERATION ITS EXPLOSIVE POWER WHICH AS HAS BEEN SAID IS FOUR TIMES THAT OF ORDINARY POWDER THE PROJECTILE TO BE FIRED WAS CYLINDROCONIC PENCROFT HOLDING THE END OF THE QUICK MATCH,librispeech_train.100,15.58,48.03
libri360_00047,libri360_00047.wav,./data/audio_clean/libri360_00047.wav,THE PRIZE OF FORTUNE MUST BE GREAT TO ENCOURAGE ADVENTURERS IN SO DESPERATE A GAME,librispeech_train.360,5.905,35.56
libri100_02415,libri100_02415.wav,./data/audio_clean/libri100_02415.wav,FOR THE FOURTH PIECE CYRUS HARDING SLIGHTLY INCREASED THE CHARGE SO AS TO TRY ITS EXTREME RANGE THEN ALL STANDING ASIDE FOR FEAR OF ITS BURSTING THE MATCH WAS LIGHTED BY MEANS OF A LONG CORD,librispeech_train.100,12.73,43.69
libri100_00429,libri100_00429.wav,./data/audio_clean/libri100_00429.wav,RED OR BLACK OR YELLOW TREASURE TROVES FOR THE PALAEONTOLOGISTS AND FOR THE ARCHAEOLOGISTS ACCUMULATIONS OF CENTURIES CYCLONES OF EGYPT GREECE AND ASSYRIA FISHES DRIED AND HARD THERE A SHORT TIME OTHERS THERE LONG ENOUGH TO PUTREFY,librispeech_train.100,15.8,77.83
libri360_00421,libri360_00421.wav,./data/audio_clean/libri360_00421.wav,SHE STOOD SO VERY STILL AND SAID SO VERY LITTLE THAT A BYSTANDER NOT ACQUAINTED WITH THE CIRCUMSTANCES MIGHT HAVE DUBBED HER UNFEELING WHILE THE FACT WAS THAT SHE WAS FEELING TOO MUCH,librispeech_train.360,9.81,47.01
libri360_01669,libri360_01669.wav,./data/audio_clean/libri360_01669.wav,AND ON ALL SIDES THERE SPRANG UP THE VOICES OF HIS KIND STARTLED THE CARDINAL TOOK WING HE FOLLOWED THE RIVER IN A CIRCLING FLIGHT UNTIL HE REMEMBERED THAT HERE MIGHT BE THE OPPORTUNITY TO WIN THE COVETED RIVER MATE,librispeech_train.360,16.83,51.67
libri360_01335,libri360_01335.wav,./data/audio_clean/libri360_01335.wav,THAT SEEMS FUNNY TO ME I SUPPOSE THERE IS A REASON FOR IT AND PROBABLY THERE IS A REASON FOR BUILDING HIS HOUSE WHERE IT IS I'VE FOUND THAT THERE IS A REASON FOR MOST THINGS PROBABLY JERRY'S GREAT GREAT GRANDFATHER BUILT HIS HOUSE THAT WAY AND SO JERRY DOES THE SAME THING,librispeech_train.360,16.765,59.31
libri100_00055,libri100_00055.wav,./data/audio_clean/libri100_00055.wav,AND BEHIND THE HOUSE A LITTLE WOOD FULL OF MYSTERIOUS RETREATS WHERE THE MOSS MUST EFFACE EACH MORNING THE PATHWAY THAT HAD BEEN MADE THE DAY BEFORE CLIMBING FLOWERS CLUNG ABOUT THE DOORWAY OF THIS UNINHABITED HOUSE,librispeech_train.100,14.04,49.24
libri360_00636,libri360_00636.wav,./data/audio_clean/libri360_00636.wav,NOT TO SEE THEM AND AS TO WORK HE HAS THE GARDEN DUG TO BITS AND THE WHOLE PLACE SMEARED WITH COW DUNG AND SUCH A CROP AS WAS NEVER SEEN AND THE ALDERS ALL PLAITED TILL THEY LOOK GRAND ONE DAY HE WENT AS FAR AS THE CHAPEL,librispeech_train.360,14.23,50.65
libri100_02096,libri100_02096.wav,./data/audio_clean/libri100_02096.wav,AFTER THAT WE KEPT UNDER COVER OF THE BULWARKS AND WHEN NEXT I LOOKED OUT THEY HAD DISAPPEARED FROM THE SPIT AND THE SPIT ITSELF HAD ALMOST MELTED OUT OF SIGHT IN THE GROWING DISTANCE THAT WAS AT LEAST THE END OF THAT,librispeech_train.100,14.32,27.5
libri360_00494,libri360_00494.wav,./data/audio_clean/libri360_00494.wav,FIVE BROWS WERE CORRUGATED WITH WRATHFUL LINES SUCH HOWEVER WAS THE SIMPLE MAJESTY OF SMITH'S DEMEANOR THAT FOR A MOMENT THERE WAS DEAD SILENCE NOT A WORD WAS SPOKEN AS HE PACED WRAPPED IN THOUGHT TO THE EDITORIAL CHAIR,librispeech_train.360,15.74,37.96
